chem,struct,m,mix,seed,K,n,heads,rho_lastq,tape_lastq,fuel_lastq,runmean_lastq,cov_wrho,bvar_rho,drift,res,ext_ev,heads_created,rho_traj
paraonly,c2x24,8,none,12,2,24,2,0.2464,40.3620,0.0245,2.9424,-0.0031,0.0012,-0.0923,0,0,0,0.12;0.29;0.30;0.14;0.16;0.27;0.24;0.17
paraonly,c2x24,8,none,13,2,24,2,0.2299,40.8344,0.0245,3.0928,0.0000,0.0088,-0.0264,0,0,0,0.24;0.23;0.23;0.16;0.16;0.28;0.23;0.32
paraonly,c2x24,8,none,14,2,24,2,0.2519,40.4356,0.0613,2.8877,0.0012,0.0006,-0.0528,0,0,0,0.11;0.20;0.31;0.20;0.27;0.23;0.23;0.28
paraonly,c2x24,8,none,15,2,24,2,0.2007,40.5767,0.0552,3.4124,0.0003,0.0002,-0.2184,1,123,0,0.34;0.19;0.15;0.11;0.18;0.22;0.19;0.20
paraonly,c2x24,8,none,16,2,24,2,0.2130,40.4479,0.0429,3.3090,-0.0003,0.0002,-0.0785,0,0,0,0.21;0.20;0.19;0.18;0.24;0.17;0.26;0.28
paraonly,c2x24,8,none,17,2,24,2,0.2419,39.8896,0.0429,2.9253,-0.0008,0.0012,0.0461,0,0,0,0.28;0.26;0.35;0.24;0.30;0.27;0.20;0.34
paraonly,c2x24,8,none,18,2,24,2,0.2462,40.0184,0.0368,2.9128,-0.0036,0.0057,-0.1865,0,0,0,0.26;0.21;0.26;0.13;0.26;0.26;0.21;0.22
paraonly,c2x24,8,none,19,2,24,2,0.2311,40.8957,0.0859,3.2123,-0.0030,0.0017,0.0296,0,0,0,0.27;0.28;0.27;0.27;0.25;0.32;0.26;0.30
paraonly,c2x24,8,none,20,2,24,2,0.2620,40.3374,0.0368,2.8483,0.0008,0.0010,-0.0449,0,0,0,0.21;0.31;0.21;0.26;0.25;0.23;0.35;0.21
paraonly,c2x24,8,none,21,2,24,2,0.2551,41.0429,0.0429,2.9063,0.0003,0.0001,-0.0357,0,0,0,0.26;0.22;0.29;0.25;0.23;0.16;0.37;0.24
paraonly,c2x24,8,none,22,2,24,2,0.2198,39.9325,0.0491,3.1387,-0.0068,0.0207,-0.1209,1,178,0,0.23;0.37;0.28;0.28;0.19;0.18;0.21;0.27
paraonly,c2x24,8,none,23,2,24,2,0.2517,40.9877,0.0613,2.9963,0.0014,0.0035,-0.0317,1,62,0,0.35;0.12;0.26;0.13;0.16;0.13;0.30;0.32
paraonly,c2x24,8,none,24,2,24,2,0.2362,41.0736,0.0675,3.1295,0.0004,0.0003,-0.0881,0,0,0,0.20;0.20;0.22;0.18;0.20;0.28;0.21;0.26
paraonly,c2x24,8,scr,1,2,24,2,0.2677,41.3540,0.0683,2.9766,0.0019,0.0019,-0.1949,0,0,0,0.19;0.24;0.30;0.08;0.37;0.21;0.28;0.28
paraonly,c2x24,8,scr,2,2,24,2,0.2599,41.3106,0.0435,2.9497,0.0025,0.0033,-0.1651,0,0,0,0.26;0.22;0.27;0.30;0.26;0.29;0.20;0.27
paraonly,c2x24,8,scr,3,2,24,2,0.2564,40.0870,0.0373,2.8156,0.0010,0.0035,-0.1562,0,0,0,0.21;0.27;0.35;0.12;0.16;0.21;0.28;0.39
paraonly,c2x24,8,scr,4,2,24,2,0.2528,40.9068,0.0435,3.0180,0.0018,0.0038,-0.2102,0,0,0,0.22;0.24;0.23;0.21;0.25;0.23;0.11;0.19
paraonly,c2x24,8,scr,5,2,24,2,0.2653,40.1677,0.0559,2.8550,0.0015,0.0033,-0.2215,0,0,0,0.22;0.20;0.21;0.22;0.16;0.25;0.20;0.18
paraonly,c2x24,8,scr,6,2,24,2,0.2755,41.5590,0.0559,2.9290,0.0024,0.0033,-0.2120,1,2,0,0.35;0.21;0.12;0.17;0.20;0.24;0.17;0.26
paraonly,c2x24,8,scr,7,2,24,2,0.2841,41.1615,0.0621,2.8135,-0.0002,0.0032,-0.1389,1,25,0,0.15;0.31;0.24;0.22;0.22;0.25;0.30;0.29
paraonly,c2x24,8,scr,8,2,24,2,0.2763,40.8571,0.0186,2.8558,0.0015,0.0064,-0.2267,0,0,0,0.26;0.17;0.23;0.23;0.34;0.12;0.19;0.29
paraonly,c2x24,8,scr,9,2,24,2,0.2627,39.9193,0.0559,2.8052,0.0013,0.0018,-0.1803,3,544,0,0.18;0.23;0.27;0.22;0.06;0.26;0.18;0.18
paraonly,c2x24,8,scr,10,2,24,2,0.3025,40.9193,0.0683,2.6765,0.0008,0.0030,-0.1761,0,0,0,0.17;0.22;0.21;0.27;0.32;0.28;0.33;0.28
paraonly,c2x24,8,scr,11,2,24,2,0.2918,40.6894,0.0373,2.6920,0.0005,0.0023,-0.1877,1,68,0,0.17;0.28;0.29;0.27;0.30;0.22;0.34;0.27
paraonly,c2x24,8,scr,12,2,24,2,0.2867,39.9876,0.0435,2.7234,0.0011,0.0047,-0.1674,0,0,0,0.26;0.20;0.29;0.26;0.30;0.23;0.29;0.20
paraonly,c2x24,8,scr,13,2,24,2,0.2714,41.1553,0.0435,3.0699,0.0001,0.0044,-0.1797,0,0,0,0.20;0.21;0.20;0.14;0.27;0.30;0.23;0.24
paraonly,c2x24,8,scr,14,2,24,2,0.2693,40.8882,0.0248,2.9637,0.0004,0.0027,-0.2097,0,0,0,0.14;0.20;0.25;0.30;0.26;0.13;0.28;0.23
paraonly,c2x24,8,scr,15,2,24,2,0.2615,40.7578,0.0497,2.8829,-0.0002,0.0032,-0.2103,0,0,0,0.26;0.32;0.22;0.25;0.32;0.14;0.28;0.20
paraonly,c2x24,8,scr,16,2,24,2,0.2439,39.1429,0.0497,2.8616,0.0011,0.0020,-0.1687,0,0,0,0.14;0.26;0.30;0.23;0.32;0.32;0.16;0.28
paraonly,c2x24,8,scr,17,2,24,2,0.3141,41.2236,0.0248,2.6073,0.0002,0.0031,-0.2230,0,0,0,0.17;0.16;0.23;0.30;0.29;0.17;0.19;0.31
paraonly,c2x24,8,scr,18,2,24,2,0.2608,40.3478,0.0435,2.9754,-0.0009,0.0033,-0.2434,1,140,0,0.28;0.15;0.21;0.25;0.28;0.36;0.30;0.08
paraonly,c2x24,8,scr,19,2,24,2,0.2479,39.1429,0.0559,2.8572,0.0013,0.0051,-0.2013,0,0,0,0.21;0.19;0.18;0.33;0.19;0.22;0.28;0.18
paraonly,c2x24,8,scr,20,2,24,2,0.2665,40.2609,0.0373,2.8959,-0.0002,0.0047,-0.2284,1,3,0,0.27;0.27;0.30;0.18;0.37;0.22;0.24;0.20
paraonly,c2x24,8,scr,21,2,24,2,0.2750,40.6211,0.0435,2.7888,0.0012,0.0035,-0.1731,0,0,0,0.25;0.33;0.18;0.31;0.20;0.25;0.26;0.26
paraonly,c2x24,8,scr,22,2,24,2,0.2747,41.1988,0.0435,2.8501,0.0009,0.0033,-0.1790,1,55,0,0.17;0.16;0.23;0.18;0.17;0.29;0.23;0.32
paraonly,c2x24,8,scr,23,2,24,2,0.2794,40.9068,0.0311,2.8449,0.0009,0.0054,-0.2298,0,0,0,0.28;0.32;0.23;0.15;0.29;0.28;0.15;0.17
paraonly,c2x24,8,scr,24,2,24,2,0.2631,40.8261,0.0435,2.9409,0.0010,0.0058,-0.2097,1,6,0,0.19;0.24;0.28;0.29;0.27;0.28;0.16;0.27
paraonly,c2x24,8,chk,1,2,24,2,0.2229,41.2360,0.0373,3.2550,0.0016,0.0043,-0.0198,1,39,0,0.22;0.18;0.15;0.24;0.22;0.23;0.19;0.31
paraonly,c2x24,8,chk,2,2,24,2,0.2658,41.9379,0.0435,3.0445,0.0014,0.0040,-0.0139,0,0,0,0.26;0.32;0.19;0.17;0.19;0.26;0.30;0.34
paraonly,c2x24,8,chk,3,2,24,2,0.2295,40.5093,0.0497,3.0411,0.0018,0.0035,-0.0566,0,0,0,0.31;0.22;0.23;0.25;0.27;0.22;0.15;0.33
paraonly,c2x24,8,chk,4,2,24,2,0.2074,40.8944,0.0435,3.3405,-0.0002,0.0035,-0.0463,0,0,0,0.26;0.35;0.22;0.19;0.23;0.11;0.08;0.14
paraonly,c2x24,8,chk,5,2,24,2,0.2354,40.8323,0.0311,3.0947,0.0006,0.0049,-0.0171,1,82,0,0.25;0.17;0.30;0.37;0.30;0.26;0.19;0.23
paraonly,c2x24,8,chk,6,2,24,2,0.2564,41.0683,0.0497,2.9511,0.0005,0.0055,-0.0146,1,92,0,0.26;0.22;0.26;0.24;0.22;0.18;0.26;0.31
paraonly,c2x24,8,chk,7,2,24,2,0.2504,40.3789,0.0745,2.9124,0.0039,0.0031,-0.0366,0,0,0,0.20;0.16;0.31;0.26;0.09;0.25;0.24;0.18
paraonly,c2x24,8,chk,8,2,24,2,0.2284,39,0.0621,2.9083,0.0021,0.0033,-0.0427,1,313,0,0.25;0.27;0.28;0.27;0.19;0.17;0.17;0.26
paraonly,c2x24,8,chk,9,2,24,2,0.2652,41.3789,0.0497,2.9229,0.0002,0.0024,-0.0310,0,0,0,0.18;0.25;0.21;0.29;0.22;0.34;0.30;0.33
paraonly,c2x24,8,chk,10,2,24,2,0.2796,40.0559,0.0559,2.7347,0.0004,0.0055,-0.0210,0,0,0,0.14;0.25;0.17;0.26;0.10;0.29;0.25;0.30
paraonly,c2x24,8,chk,11,2,24,2,0.2320,40.6087,0.0807,3.0971,0.0002,0.0011,-0.0260,0,0,0,0.25;0.31;0.19;0.18;0.19;0.25;0.22;0.25
paraonly,c2x24,8,chk,12,2,24,2,0.2327,40.3602,0.0683,3.1182,0.0001,0.0063,-0.0452,0,0,0,0.23;0.19;0.26;0.34;0.21;0.24;0.29;0.18
paraonly,c2x24,8,chk,13,2,24,2,0.2592,40.4907,0.0435,2.8431,0.0017,0.0040,-0.0331,2,87,0,0.20;0.26;0.21;0.30;0.30;0.29;0.16;0.29
paraonly,c2x24,8,chk,14,2,24,2,0.2530,40.4658,0.0621,2.8794,0.0008,0.0060,-0.0388,0,0,0,0.23;0.32;0.18;0.23;0.26;0.13;0.29;0.29
paraonly,c2x24,8,chk,15,2,24,2,0.1938,41.0994,0.0745,3.6254,0.0001,0.0030,-0.0295,0,0,0,0.28;0.19;0.20;0.36;0.29;0.17;0.14;0.27
